ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM,Deal_YMD
2024,11380,은평구,10600,대조동,1,대지,0215,0038,거장노블레스,20240502,20000,21.44,14.083,4.0,,,2017,연립다세대,중개거래,서울 은평구,2024-05-02
2024,11260,중랑구,10600,신내동,1,대지,0657,0000,신내9진흥,20240502,33100,39.84,0.0,8.0,,,1996,아파트,중개거래,서울 중랑구,2024-05-02
2024,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,20240502,120000,39.17,0.0,11.0,,,2018,아파트,중개거래,서울 송파구,2024-05-02
2024,11560,영등포구,11000,여의도동,1,대지,0061,0003,(61-3),20240502,34000,48.99,66.06,5.0,,,1991,오피스텔,중개거래,서울 영등포구,2024-05-02
2024,11350,노원구,10600,중계동,1,대지,0585,0000,중계3우성,20240502,58000,59.94,0.0,10.0,,,1999,아파트,중개거래,서울 노원구,2024-05-02
2024,11620,관악구,10200,신림동,1,대지,0092,0162,호선빌라,20240502,17000,25.64,14.0,3.0,,,1996,연립다세대,직거래,,2024-05-02
2024,11500,강서구,10400,가양동,1,대지,1461,0000,가양2단지(성지),20240502,69000,49.65,0.0,7.0,,,1992,아파트,중개거래,서울 강서구,2024-05-02
2024,11650,서초구,10200,양재동,1,대지,0272,0002,신도아트빌,20240502,87000,61.6,36.0,2.0,,,2010,연립다세대,중개거래,서울 서초구,2024-05-02
2024,11410,서대문구,11100,홍제동,1,대지,0331,0000,홍제현대,20240502,63500,60.81,0.0,1.0,,,1992,아파트,중개거래,서울 서대문구,2024-05-02
2024,11560,영등포구,11300,당산동3가,1,대지,0558,0003,THE PARK 365,20240502,35000,62.81,85.78,13.0,,,2007,오피스텔,직거래,,2024-05-02
2024,11680,강남구,11800,도곡동,1,대지,0966,0000,매봉삼성,20240502,160000,84.95,0.0,9.0,,,1999,아파트,중개거래,서울 강남구,2024-05-02
2024,11650,서초구,10700,반포동,1,대지,0083,0005,황실빌라,20240502,28200,46.78,23.0,-1.0,,,1996,연립다세대,중개거래,서울 서초구,2024-05-02
2024,11620,관악구,10200,신림동,1,대지,0092,0182,(92-182),20240502,17000,26.13,14.0,2.0,,,1993,연립다세대,직거래,,2024-05-02
2024,11290,성북구,12800,보문동6가,1,대지,0458,0000,보문파크뷰자이,20240502,89500,59.87,0.0,6.0,,,2017,아파트,중개거래,서울 동대문구,2024-05-02
2024,11320,도봉구,10600,방학동,1,대지,0731,0000,한화성원아파트,20240502,36000,59.88,0.0,5.0,,,1996,아파트,중개거래,서울 도봉구,2024-05-02
2024,11530,구로구,10700,개봉동,1,대지,0023,0034,거성빌라9동,20240502,14700,47.57,40.0,1.0,,,1990,연립다세대,중개거래,서울 구로구,2024-05-02
2024,11380,은평구,11400,진관동,1,대지,0084,0000,우물골2단지두산위브(223~244동)BL2-7,20240502,93900,84.51,0.0,6.0,,,2010,아파트,중개거래,서울 은평구,2024-05-02
2024,11470,양천구,10100,신정동,1,대지,0928,0001,후암리치빌(928-1),20240502,17700,34.31,20.0,3.0,,,2008,연립다세대,중개거래,서울 양천구,2024-05-02
2024,11620,관악구,10200,신림동,1,대지,0092,0240,(92-240),20240502,15000,26.97,17.0,-1.0,,,1990,연립다세대,직거래,,2024-05-02
2024,11260,중랑구,10500,망우동,1,대지,0434,0029,동화주택,20240502,25000,68.02,37.0,3.0,,,2003,연립다세대,중개거래,서울 중랑구,2024-05-02
2024,11350,노원구,10500,상계동,1,대지,0581,0047,한터랑(581-47),20240502,30400,50.71,30.0,2.0,,,2008,연립다세대,중개거래,서울 마포구,2024-05-02
2024,11290,성북구,13800,장위동,1,대지,0219,0316,덕산아트빌,20240502,19500,63.43,30.37,1.0,,,2002,연립다세대,직거래,,2024-05-02
2024,11200,성동구,10100,상왕십리동,1,대지,0012,0047,센트럴큐브,20240502,29000,35.22,56.3266,4.0,,,2019,오피스텔,직거래,,2024-05-02
2024,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,20240502,84600,84.97,0.0,25.0,,,2002,아파트,중개거래,서울 노원구,2024-05-02
2024,11710,송파구,11300,거여동,1,대지,0696,0000,e편한세상송파파크센트럴,20240502,132000,84.98,0.0,3.0,,,2021,아파트,중개거래,서울 송파구,2024-05-02
2024,11350,노원구,10600,중계동,1,대지,0502,0001,중계그린1단지,20240502,59900,59.22,0.0,15.0,,,1990,아파트,중개거래,서울 노원구,2024-05-02
2024,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,20240502,73000,59.94,0.0,20.0,,,2002,아파트,중개거래,서울 노원구,2024-05-02
2024,11620,관악구,10200,신림동,1,대지,0092,0403,글로리아,20240502,18000,28.21,15.0,4.0,,,1992,연립다세대,직거래,,2024-05-02
2024,11350,노원구,10500,상계동,1,대지,0173,0001,벽산,20240502,34700,43.35,0.0,10.0,,,1989,아파트,중개거래,서울 노원구,2024-05-02
2024,11320,도봉구,10800,도봉동,1,대지,0559,0015,휴먼빌,20240502,10000,22.92,13.1,3.0,,,2014,연립다세대,중개거래,서울 도봉구,2024-05-02
2024,11680,강남구,10300,개포동,1,대지,1261,0005,뉴아트,20240502,44500,38.42,18.0,1.0,,,1997,연립다세대,중개거래,서울 강남구,2024-05-02
2024,11320,도봉구,10700,창동,1,대지,0827,0000,동도센트리움,20240502,64000,79.389,0.0,15.0,,,2009,아파트,중개거래,서울 도봉구,2024-05-02
2024,11530,구로구,11200,항동,1,대지,0241,0000,한양수자인에듀힐즈,20240502,83000,84.878,0.0,12.0,,,2019,아파트,중개거래,"경기 부천시원미구, 서울 구로구",2024-05-02
2024,11500,강서구,10400,가양동,1,대지,0448,0001,가양강나루현대,20240502,80000,59.76,0.0,18.0,,,1999,아파트,중개거래,서울 강서구,2024-05-02
2024,11320,도봉구,10800,도봉동,1,대지,0564,0001,동일맨션(564-1),20240502,14000,70.8,28.11,4.0,,,2003,연립다세대,직거래,,2024-05-02
2024,11320,도봉구,10500,쌍문동,1,대지,0059,0000,한양2,20240502,29500,48.96,0.0,13.0,,,1988,아파트,직거래,,2024-05-02
2024,11440,마포구,12700,상암동,1,대지,1618,0000,DMC상암센트럴파크2단지,20240502,61000,36.69,0.0,8.0,,,2009,아파트,중개거래,서울 마포구,2024-05-02
2024,11680,강남구,10300,개포동,1,대지,0012,0000,성원대치2단지일반분양(11개동),20240502,111000,39.53,0.0,3.0,,,1992,아파트,중개거래,서울 강남구,2024-05-02
2024,11500,강서구,10500,마곡동,1,대지,0773,0003,힐스테이트에코동익,20240502,20800,24.57,35.004,13.0,,,2017,오피스텔,중개거래,서울 강서구,2024-05-02
2024,11230,동대문구,10200,용두동,1,대지,0104,0034,가우디캐슬,20240502,15000,12.94,0.0,6.0,,,2019,아파트,직거래,,2024-05-02
2024,11305,강북구,10300,수유동,1,대지,0714,0001,양지그린빌(714-1),20240502,22800,52.56,30.0,4.0,,,2013,연립다세대,중개거래,서울 강북구,2024-05-02
2024,11545,금천구,10200,독산동,1,대지,1093,0004,한신아파트,20240502,59900,89.46,0.0,8.0,,,1991,아파트,중개거래,서울 금천구,2024-05-02
2024,11230,동대문구,10200,용두동,1,대지,0104,0034,가우디캐슬,20240502,15000,12.94,0.0,10.0,,,2019,아파트,직거래,,2024-05-02
2024,11500,강서구,10300,화곡동,1,대지,0870,0036,중앙빌라,20240502,15500,38.69,20.07,1.0,,,1993,연립다세대,직거래,,2024-05-02
2024,11740,강동구,10900,천호동,1,대지,0449,0049,힐탑프라자,20240502,9250,20.48,24.26,4.0,,,1994,오피스텔,중개거래,서울 강동구,2024-05-02
2024,11380,은평구,11000,증산동,1,대지,0131,0028,(131-28),20240502,46000,48.32,30.17,4.0,,,1994,연립다세대,직거래,,2024-05-02
2024,11680,강남구,11500,수서동,1,대지,0736,0000,신동아,20240502,89500,33.18,0.0,6.0,,,1992,아파트,중개거래,서울 강남구,2024-05-02
2024,11350,노원구,10600,중계동,,,,,,20240502,39800,28.0,42.0,0.0,,,1989,단독다가구,중개거래,서울 노원구,2024-05-02
2024,11470,양천구,10200,목동,1,대지,0530,0003,누리애빌(530-3),20240502,26300,29.86,15.0,6.0,,,2017,연립다세대,중개거래,서울 양천구,2024-05-02
2024,11680,강남구,10600,대치동,1,대지,0893,0000,롯데캐슬,20240502,200000,105.18,0.0,9.0,,,2002,아파트,직거래,,2024-05-02
2024,11230,동대문구,10700,청량리동,1,대지,0060,0000,한신,20240502,87000,114.95,0.0,17.0,,,1997,아파트,중개거래,서울 동대문구,2024-05-02
2024,11410,서대문구,12000,남가좌동,1,대지,0385,0000,DMC파크뷰자이1단지,20240502,115000,84.968,0.0,14.0,,,2015,아파트,중개거래,서울 서대문구,2024-05-02
2024,11230,동대문구,10800,회기동,1,대지,0346,0018,베라체캠퍼스,20240502,25300,24.319,0.0,7.0,,,2013,아파트,중개거래,서울 동대문구,2024-05-02
2024,11230,동대문구,10700,청량리동,1,대지,0060,0000,한신,20240502,95000,114.95,0.0,16.0,,,1997,아파트,중개거래,서울 동대문구,2024-05-02
2024,11620,관악구,10100,봉천동,1,대지,1733,0000,e편한세상서울대입구2차,20240502,114000,84.31,0.0,13.0,,,2020,아파트,중개거래,서울 관악구,2024-05-02
2024,11545,금천구,10300,시흥동,1,대지,0882,0061,와이즈플레이스,20240502,9300,14.22,0.0,15.0,,,2012,아파트,중개거래,서울 금천구,2024-05-02
2024,11170,용산구,10800,서계동,,,,,,20240502,58900,46.37,53.0,0.0,,,2007,단독다가구,중개거래,"서울 마포구, 서울 용산구",2024-05-02
2024,11620,관악구,10100,봉천동,1,대지,1733,0000,e편한세상서울대입구2차,20240502,94500,59.85,0.0,4.0,,,2020,아파트,중개거래,서울 관악구,2024-05-02
2024,11470,양천구,10300,신월동,1,대지,0488,0016,중앙아트빌라2차,20240502,24800,61.05,32.0,2.0,,,1994,연립다세대,중개거래,서울 양천구,2024-05-02
2024,11620,관악구,10200,신림동,1,대지,0254,0134,한솔산자락빌라,20240502,16000,53.28,34.0,-1.0,,,2012,연립다세대,중개거래,서울 관악구,2024-05-02
2024,11500,강서구,10100,염창동,1,대지,0280,0000,극동상록수,20240502,88000,84.96,0.0,7.0,,,1999,아파트,중개거래,서울 강서구,2024-05-02
2024,11710,송파구,10800,문정동,1,대지,0620,0000,송파푸르지오시티,20240502,24100,30.0,39.11,13.0,,,2013,오피스텔,중개거래,서울 송파구,2024-05-02
2024,11215,광진구,10500,자양동,1,대지,0232,0038,한성빌라,20240502,50000,53.7,40.0,3.0,,,2008,연립다세대,중개거래,서울 광진구,2024-05-02
2024,11410,서대문구,12000,남가좌동,1,대지,0385,0000,DMC파크뷰자이1단지,20240502,70000,59.992,0.0,12.0,,,2015,아파트,직거래,,2024-05-02
2024,11650,서초구,10700,반포동,1,대지,0018,0001,래미안퍼스티지,20240502,343000,84.93,0.0,5.0,,,2009,아파트,중개거래,서울 서초구,2024-05-02
2024,11110,종로구,17300,명륜3가,,,,,,20240502,35500,83.65,63.0,0.0,,,1985,단독다가구,중개거래,서울 종로구,2024-05-02
2024,11320,도봉구,10600,방학동,1,대지,0444,0031,대원그린아파트,20240502,27700,46.86,0.0,9.0,,,1987,아파트,중개거래,서울 도봉구,2024-05-02
2024,11620,관악구,10200,신림동,1,대지,0092,0187,부요그린타운(나동),20240502,19000,42.02,18.0,3.0,,,1991,연립다세대,직거래,,2024-05-02
2024,11305,강북구,10400,우이동,,,,,,20240502,35000,101.49,259.0,0.0,,,1979,단독다가구,중개거래,서울 강북구,2024-05-02
2024,11380,은평구,11000,증산동,1,대지,0243,0020,(243-20),20240502,50000,46.82,25.0,-1.0,,,1995,연립다세대,중개거래,서울 은평구,2024-05-02
2024,11530,구로구,10700,개봉동,1,대지,0323,0010,부원빌라(323-10),20240502,27000,71.19,33.0,2.0,,,2002,연립다세대,중개거래,서울 구로구,2024-05-02
2024,11170,용산구,10200,용산동2가,,,,,,20240502,193000,132.16,159.3,0.0,,,2001,단독다가구,직거래,,2024-05-02
2024,11620,관악구,10100,봉천동,1,대지,1717,0000,관악푸르지오,20240502,75000,59.58,0.0,15.0,,,2004,아파트,중개거래,서울 관악구,2024-05-02
2024,11590,동작구,10100,노량진동,1,대지,0323,0000,우성,20240502,113000,124.77,0.0,16.0,,,1997,아파트,중개거래,"서울 강남구, 서울 동작구",2024-05-02
2024,11260,중랑구,10500,망우동,,,,,,20240502,70000,159.92,93.0,0.0,,,1991,단독다가구,중개거래,서울 중랑구,2024-05-02
2024,11710,송파구,11300,거여동,1,대지,0290,0000,거여1단지,20240502,59000,39.6,0.0,10.0,,,1997,아파트,중개거래,서울 송파구,2024-05-02
2024,11500,강서구,10300,화곡동,1,대지,1071,0007,와이앤비,20240502,21500,24.72,14.0,4.0,,,2017,연립다세대,중개거래,"서울 강서구, 서울 송파구",2024-05-02
2024,11140,중구,16200,신당동,,,,,,20240502,95000,162.95,62.0,0.0,,,1900,단독다가구,중개거래,서울 중구,2024-05-02
2024,11500,강서구,11000,개화동,1,대지,0425,0020,경동미르웰(425-20),20240502,13950,27.94,39.0,1.0,,,2014,연립다세대,중개거래,서울 강서구,2024-05-02
2024,11530,구로구,10700,개봉동,1,대지,0473,0000,상우,20240502,50000,59.4,0.0,17.0,,,1997,아파트,중개거래,서울 구로구,2024-05-02
2024,11140,중구,16200,신당동,,,,,,20240502,95000,162.95,62.0,0.0,,20240527,1969,단독다가구,중개거래,서울 중구,2024-05-02
2024,11680,강남구,11100,세곡동,1,대지,0525,0000,강남데시앙파크,20240502,159000,114.69,0.0,8.0,,,2011,아파트,중개거래,서울 강남구,2024-05-02
2024,11470,양천구,10200,목동,1,대지,0521,0001,백문하우스,20240502,27000,26.18,16.0,2.0,,,2017,연립다세대,중개거래,서울 양천구,2024-05-02
2024,11110,종로구,18300,평창동,,,,,,20240502,63000,182.88,123.0,0.0,,,1989,단독다가구,중개거래,서울 종로구,2024-05-02
2024,11200,성동구,11500,성수동2가,1,대지,0299,0029,(299-29),20240502,24000,29.565,39.2361,2.0,,,null,오피스텔,중개거래,서울 성동구,2024-05-02
2024,11110,종로구,18200,구기동,1,대지,0085,0001,조형빌라,20240502,70000,158.76,187.44,3.0,,,1991,연립다세대,직거래,,2024-05-02
2024,11230,동대문구,10400,전농동,,,,,,20240502,70000,198.3,109.8,0.0,,,1998,단독다가구,중개거래,서울 동대문구,2024-05-02
2024,11215,광진구,10500,자양동,1,대지,0596,0016,경도미소빌(596-16),20240502,50000,35.39,21.0,5.0,,,2016,연립다세대,중개거래,"서울 강남구, 서울 광진구",2024-05-02
2024,11140,중구,16200,신당동,1,대지,0405,0006,동원스위트신당,20240502,30600,29.16,19.0,5.0,,,2019,연립다세대,중개거래,서울 중구,2024-05-02
2024,11170,용산구,12900,이촌동,1,대지,0404,0000,한가람,20240502,164500,59.88,0.0,16.0,,,1998,아파트,중개거래,"서울 노원구, 서울 용산구",2024-05-02
2024,11410,서대문구,12000,남가좌동,1,대지,0389,0000,DMC에코자이,20240502,97000,59.79,0.0,5.0,,,2019,아파트,중개거래,서울 서대문구,2024-05-02
2024,11260,중랑구,10200,상봉동,1,대지,0127,0043,양우빌라타운나동,20240502,24500,53.84,39.0,3.0,,20240518,1994,연립다세대,중개거래,서울 중랑구,2024-05-02
2024,11350,노원구,10400,하계동,1,대지,0354,0000,학여울청구,20240502,57300,59.4,0.0,15.0,,,1999,아파트,중개거래,서울 노원구,2024-05-02
2024,11545,금천구,10200,독산동,1,대지,1155,0000,금천롯데캐슬골드파크3차,20240502,119500,84.223,0.0,36.0,,,2018,아파트,중개거래,서울 금천구,2024-05-02
2024,11260,중랑구,10400,묵동,1,대지,0013,0000,신내,20240502,54000,59.76,0.0,8.0,,,1996,아파트,중개거래,서울 중랑구,2024-05-02
2024,11470,양천구,10300,신월동,1,대지,0485,0017,하원D,20240502,20000,59.23,35.336,1.0,,,1993,연립다세대,직거래,,2024-05-02
2024,11500,강서구,10200,등촌동,1,대지,0561,0001,대림e편한세상,20240502,84500,75.64,0.0,8.0,,,2002,아파트,중개거래,"서울 강서구, 서울 양천구",2024-05-02
2024,11740,강동구,10700,암사동,1,대지,0414,0002,롯데캐슬퍼스트,20240502,114500,59.99,0.0,28.0,,,2008,아파트,중개거래,서울 강동구,2024-05-02
2024,11530,구로구,11200,항동,1,대지,0242,0000,하버라인3단지,20240502,65000,59.86,0.0,9.0,,,2019,아파트,중개거래,서울 구로구,2024-05-02
2024,11590,동작구,10700,사당동,1,대지,0206,0110,대진빌라,20240502,59000,72.93,78.0,3.0,,,1983,연립다세대,중개거래,서울 동작구,2024-05-02
2024,11380,은평구,10700,응암동,1,대지,0768,0000,백련산해모로,20240502,84000,74.94,0.0,15.0,,,2020,아파트,중개거래,서울 은평구,2024-05-02
2024,11560,영등포구,13300,대림동,,,,,,20240502,175000,257.82,165.0,0.0,,,2004,단독다가구,중개거래,서울 영등포구,2024-05-02
2024,11260,중랑구,10400,묵동,1,대지,0235,0056,MH파크빌(235-56),20240502,23550,34.0,23.0,2.0,,,2016,연립다세대,중개거래,서울 중랑구,2024-05-02
2024,11620,관악구,10200,신림동,1,대지,0092,0203,제일빌라(92-203),20240502,21000,33.12,19.0,1.0,,,1991,연립다세대,직거래,,2024-05-02
2024,11215,광진구,10300,구의동,,,,,,20240502,160000,305.12,145.8,0.0,,,1997,단독다가구,중개거래,서울 광진구,2024-05-02
2024,11410,서대문구,11100,홍제동,1,대지,0300,0018,(300-18),20240502,30000,67.7,37.9658,2.0,,,1975,연립다세대,직거래,,2024-05-02
2024,11380,은평구,10700,응암동,1,대지,0081,0228,태경쉐르빌(81-228),20240502,26800,61.44,32.0,2.0,,,2002,연립다세대,중개거래,서울 은평구,2024-05-02
2024,11710,송파구,10700,가락동,1,대지,0199,0000,프라자,20240502,112500,84.67,0.0,2.0,,,1985,아파트,중개거래,"서울 강남구, 서울 송파구",2024-05-02
2024,11410,서대문구,11900,북가좌동,1,대지,0003,0081,(3-81),20240502,12500,40.76,27.0,1.0,,,1986,연립다세대,중개거래,서울 서대문구,2024-05-02
2024,11170,용산구,12900,이촌동,1,대지,0418,0000,동부센트레빌,20240502,238000,100.8,0.0,16.0,,,2001,아파트,중개거래,서울 용산구,2024-05-02
2024,11680,강남구,11000,압구정동,1,대지,0462,0000,현대4차저층(51~56동),20240502,570000,117.91,0.0,3.0,,,1977,아파트,중개거래,"서울 강남구, 서울 서초구",2024-05-02
2024,11530,구로구,10200,구로동,1,대지,0744,0034,(744-34),20240502,23000,36.96,11.0,1.0,,,2003,연립다세대,직거래,,2024-05-02
2024,11215,광진구,10500,자양동,1,대지,0052,0172,에덴빌6차,20240502,83000,26.61,18.0,5.0,,,2017,연립다세대,중개거래,서울 광진구,2024-05-02
2024,11470,양천구,10200,목동,1,대지,0940,0000,현대I-PARK,20240502,101000,59.65,0.0,3.0,,,2003,아파트,중개거래,서울 양천구,2024-05-02
2024,11680,강남구,10100,역삼동,1,대지,0837,0013,강남역 와이즈 플레이스,20240502,19800,23.87,34.89,6.0,,,2013,오피스텔,중개거래,서울 강남구,2024-05-02
2024,11290,성북구,13900,석관동,1,대지,0338,0505,지와이펠리체,20240502,32500,41.85,30.0,3.0,,,2018,연립다세대,중개거래,서울 성북구,2024-05-02
2024,11215,광진구,10400,광장동,1,대지,0484,0000,현대3,20240502,102000,59.67,0.0,16.0,,,1990,아파트,중개거래,서울 광진구,2024-05-02
2024,11380,은평구,11000,증산동,1,대지,0132,0038,(132-38),20240502,45800,49.79,31.3333,2.0,,,1991,연립다세대,중개거래,서울 은평구,2024-05-02
2024,11380,은평구,11400,진관동,1,대지,0092,0000,제각말5단지푸르지오(529~542동)BL2-9,20240502,81500,84.89,0.0,7.0,,,2010,아파트,중개거래,서울 은평구,2024-05-02
2024,11740,강동구,10300,상일동,1,대지,0513,0000,고덕센트럴IPARK,20240502,115500,59.99,0.0,14.0,,,2019,아파트,중개거래,서울 강동구,2024-05-02
2024,11530,구로구,10600,고척동,1,대지,0321,0000,우성꿈동산,20240502,52500,83.98,0.0,9.0,,,1996,아파트,중개거래,서울 구로구,2024-05-02
2024,11380,은평구,11000,증산동,1,대지,0132,0038,(132-38),20240502,55144,49.79,31.3333,2.0,,20240514,1991,연립다세대,중개거래,서울 은평구,2024-05-02
2024,11620,관악구,10200,신림동,1,대지,0610,0070,정호파크,20240502,32000,76.01,37.0,2.0,,,2008,연립다세대,중개거래,서울 관악구,2024-05-02
2024,11410,서대문구,11900,북가좌동,1,대지,0283,0013,(283-13),20240502,10300,28.4,22.0,1.0,,,1990,연립다세대,중개거래,서울 서대문구,2024-05-02
2024,11320,도봉구,10600,방학동,1,대지,0271,0001,신동아아파트1,20240502,50000,84.87,0.0,7.0,,,1986,아파트,중개거래,서울 도봉구,2024-05-02
2024,11620,관악구,10300,남현동,1,대지,0602,0054,네스코승방,20240502,38800,33.97,10.0,5.0,,,2016,연립다세대,중개거래,서울 관악구,2024-05-02
2024,11410,서대문구,11800,홍은동,1,대지,0265,0449,우성빌라,20240502,7500,40.23,27.0,2.0,,,1986,연립다세대,중개거래,서울 서대문구,2024-05-02
2024,11650,서초구,10100,방배동,1,대지,1031,0003,(1031-3),20240502,20000,28.8,34.51,2.0,,,1987,오피스텔,중개거래,서울 서초구,2024-05-02
2024,11500,강서구,10300,화곡동,1,대지,0468,0011,동우아트빌,20240502,19500,46.01,28.0,2.0,,,2009,연립다세대,중개거래,서울 강서구,2024-05-02
2024,11170,용산구,10100,후암동,1,대지,0143,0020,(143-20),20240502,100000,64.38,41.91,2.0,,,2004,연립다세대,중개거래,서울 용산구,2024-05-02
2024,11350,노원구,10200,월계동,1,대지,0477,0004,테라팰리스1,20240502,40000,44.639,27.0,2.0,,,2023,연립다세대,중개거래,서울 성북구,2024-05-02
2024,11560,영등포구,11300,당산동3가,1,대지,0566,0000,당산계룡리슈빌2단지,20240502,62700,40.154,0.0,2.0,,,2014,아파트,중개거래,서울 영등포구,2024-05-02
2024,11530,구로구,10900,궁동,1,대지,0099,0001,비앤비퀸즈빌,20240502,32000,47.38,35.0,5.0,,,2011,연립다세대,중개거래,서울 구로구,2024-05-02
2024,11290,성북구,13400,길음동,1,대지,1284,0000,길음뉴타운8단지(래미안),20240502,90500,59.99,0.0,5.0,,,2010,아파트,중개거래,"서울 서대문구, 서울 성북구",2024-05-02
2024,11560,영등포구,13000,양평동6가,1,대지,0010,0005,리베하임,20240502,38000,71.2,29.61,5.0,,,2011,연립다세대,중개거래,서울 영등포구,2024-05-02
2024,11500,강서구,10300,화곡동,1,대지,0155,0026,대송빌라(155-26),20240502,8250,28.2,13.0,-1.0,,,2000,연립다세대,직거래,,2024-05-02
2024,11170,용산구,13200,동빙고동,1,대지,0254,0001,정우빌라나동,20240502,245000,84.79,41.0,1.0,,,1994,연립다세대,중개거래,서울 용산구,2024-05-02
2024,11200,성동구,11200,금호동4가,1,대지,1164,0001,(1164-1),20240502,35000,43.24,30.0,-1.0,,,1995,연립다세대,중개거래,서울 성동구,2024-05-02
2024,11380,은평구,11000,증산동,1,대지,0243,0004,삼환빌리지,20240502,52000,47.97,28.0,3.0,,,2002,연립다세대,중개거래,서울 은평구,2024-05-02
2024,11350,노원구,10300,공릉동,1,대지,0743,0000,공릉동한보에센시티아파트,20240502,66500,84.93,0.0,11.0,,,2000,아파트,중개거래,서울 노원구,2024-05-02
2024,11440,마포구,11200,현석동,1,대지,0225,0000,래미안웰스트림,20240502,179500,84.9,0.0,15.0,,,2016,아파트,중개거래,서울 마포구,2024-05-02
2024,11410,서대문구,11700,연희동,1,대지,0446,0246,광남캐스빌,20240502,30000,54.6,27.47,1.0,,20240502,2001,연립다세대,직거래,,2024-05-02
2024,11440,마포구,11200,현석동,1,대지,0225,0000,래미안웰스트림,20240502,166000,84.9,0.0,7.0,,,2016,아파트,중개거래,서울 마포구,2024-05-02
2024,11710,송파구,10400,송파동,1,대지,0150,0001,더헤리움,20240502,55500,49.23,26.0,4.0,,,2019,연립다세대,중개거래,서울 송파구,2024-05-02
2024,11650,서초구,10800,서초동,1,대지,1315,0000,진흥아파트,20240502,220000,101.32,0.0,8.0,,,1979,아파트,중개거래,서울 서초구,2024-05-02
2024,11740,강동구,10300,상일동,1,대지,0519,0000,고덕아르테온,20240502,153000,84.93,0.0,9.0,,,2020,아파트,중개거래,서울 강동구,2024-05-02
2024,11620,관악구,10200,신림동,1,대지,1563,0073,선진빌라트,20240502,18500,44.24,21.0,3.0,,,2002,연립다세대,중개거래,서울 관악구,2024-05-02
2024,11260,중랑구,10100,면목동,1,대지,1529,0000,경남아너스빌,20240502,73000,59.981,0.0,7.0,,,2006,아파트,중개거래,서울 중랑구,2024-05-02
2024,11290,성북구,10900,동소문동6가,1,대지,0003,0001,시티플레이스,20240502,20000,14.01,0.0,16.0,,,2015,아파트,중개거래,서울 성북구,2024-05-02
2024,11620,관악구,10200,신림동,1,대지,0092,0231,나래,20240502,18000,37.22,20.0,-1.0,,,1994,연립다세대,직거래,,2024-05-02
2024,11305,강북구,10100,미아동,1,대지,0164,0006,운산하이츠빌라,20240502,24700,56.48,30.09,3.0,,,1997,연립다세대,직거래,,2024-05-02
2024,11140,중구,16200,신당동,1,대지,0844,0000,남산타운,20240502,129500,84.88,0.0,11.0,,,2002,아파트,중개거래,서울 중구,2024-05-02
2024,11590,동작구,10700,사당동,1,대지,0105,0000,사당우성2,20240502,67000,59.89,0.0,11.0,,,1993,아파트,직거래,,2024-05-02
2024,11560,영등포구,11500,당산동5가,1,대지,0011,0033,당산디오빌,20240502,35000,29.23,0.0,8.0,,,2005,아파트,중개거래,서울 영등포구,2024-05-02
2024,11380,은평구,10800,역촌동,1,대지,0049,0003,펠리체(49-3),20240502,27000,47.25,31.24,3.0,,,2011,연립다세대,중개거래,서울 은평구,2024-05-02
2024,11680,강남구,10600,대치동,1,대지,0891,0026,대우아이빌멤버스(891-26),20240502,35000,35.796,0.0,7.0,,,2003,아파트,중개거래,"경기 남양주시, 서울 강남구",2024-05-02
2024,11200,성동구,11300,옥수동,1,대지,0250,0000,옥수삼성,20240502,143500,84.822,0.0,8.0,,,1999,아파트,중개거래,서울 성동구,2024-05-02
2024,11200,성동구,11200,금호동4가,1,대지,0800,0000,대우,20240502,104500,59.97,0.0,19.0,,,2001,아파트,중개거래,서울 성동구,2024-05-02
2024,11440,마포구,10400,도화동,1,대지,0173,0000,삼창주택,20240502,13500,23.4,23.4,14.0,,,1987,오피스텔,중개거래,서울 마포구,2024-05-02
2024,11710,송파구,10700,가락동,1,대지,0140,0000,가락(1차)쌍용아파트,20240502,133500,84.69,0.0,7.0,,,1997,아파트,중개거래,"서울 강남구, 서울 송파구",2024-05-02
2024,11440,마포구,11500,상수동,1,대지,0335,0010,상수그린파크빌,20240502,40000,42.89,28.0,2.0,,,2008,연립다세대,중개거래,서울 마포구,2024-05-02
2024,11740,강동구,10200,고덕동,3,블럭,0001,0000,고덕강일 제일풍경채,20240502,89330,84.15,0.0,16.0,분양권,,0,아파트,중개거래,경기 성남시중원구,2024-05-02
2024,11350,노원구,10500,상계동,1,대지,0749,0005,상계주공4(고층),20240502,39500,41.3,0.0,5.0,,,1988,아파트,중개거래,서울 노원구,2024-05-02
2024,11440,마포구,12200,합정동,1,대지,0367,0026,(367-26),20240502,33700,35.28,18.0,3.0,,,2002,연립다세대,중개거래,서울 마포구,2024-05-02
2024,11620,관악구,10100,봉천동,1,대지,1571,0005,반석맨션B(1571-5),20240502,60000,92.98,52.23,4.0,,,1998,연립다세대,직거래,,2024-05-02
